iso_3166_1,iso_3166_1_alpha_3,layer_name,mapbox_id,name,name_en,description,polygon_tileset_id,polygon_z_min,point_z_min,centroid,bbox,admin1_id_giga
SI,SVN,adm1,dXJuOm1ieGJuZDptUkxJOnY0,Dobje,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.4,46.1346]","[15.363,46.1092,15.4371,46.16]",SVN153
SI,SVN,adm1,dXJuOm1ieGJuZDptaExJOnY0,Dobrna,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.2278,46.3525]","[15.1866,46.3154,15.267,46.3898]",SVN154
SI,SVN,adm1,dXJuOm1ieGJuZDpteExJOnY0,Dobrovnik,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.3477,46.651]","[16.3037,46.612,16.3936,46.6898]",SVN155
SI,SVN,adm1,dXJuOm1ieGJuZDpuQkxJOnY0,Dolenjske Toplice,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0421,45.7149]","[14.9607,45.6354,15.1209,45.794]",SVN156
SI,SVN,adm1,dXJuOm1ieGJuZDpuUkxJOnY0,Grad,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.0951,46.7943]","[16.0502,46.7582,16.1394,46.8308]",SVN157
SI,SVN,adm1,dXJuOm1ieGJuZDpuaExJOnY0,Hajdina,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.8238,46.4197]","[15.7916,46.3826,15.8681,46.4568]",SVN158
SI,SVN,adm1,dXJuOm1ieGJuZDpueExJOnY0,Hoče - Slivnica,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.6105,46.4897]","[15.5359,46.4585,15.7108,46.5215]",SVN159
SI,SVN,adm1,dXJuOm1ieGJuZDpvQkxJOnY0,Hodoš,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.3297,46.8312]","[16.2906,46.7968,16.3508,46.8656]",SVN160
SI,SVN,adm1,dXJuOm1ieGJuZDpvUkxJOnY0,Horjul,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.2921,46.0191]","[14.2345,45.9916,14.3426,46.0475]",SVN161
SI,SVN,adm1,dXJuOm1ieGJuZDpvaExJOnY0,Jezersko,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.4874,46.3863]","[14.4013,46.3454,14.5652,46.4273]",SVN162
SI,SVN,adm1,dXJuOm1ieGJuZDpveExJOnY0,Komenda,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.5376,46.2071]","[14.5005,46.1718,14.5827,46.2423]",SVN163
SI,SVN,adm1,dXJuOm1ieGJuZDpwQkxJOnY0,Kostel,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.8558,45.4995]","[14.787,45.4592,14.9619,45.5399]",SVN164
SI,SVN,adm1,dXJuOm1ieGJuZDpwUkxJOnY0,Križevci,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.1176,46.5668]","[16.0681,46.526,16.1745,46.6075]",SVN165
SI,SVN,adm1,dXJuOm1ieGJuZDpwaExJOnY0,Lovrenc na Pohorju,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.3852,46.5243]","[15.3109,46.4633,15.4571,46.585]",SVN166
SI,SVN,adm1,dXJuOm1ieGJuZDpweExJOnY0,Markovci,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.9403,46.3923]","[15.8946,46.3611,15.9927,46.4207]",SVN167
SI,SVN,adm1,dXJuOm1ieGJuZDpxQkxJOnY0,Miklavž na Dravskem polju,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.7018,46.4884]","[15.6806,46.4597,15.7335,46.5169]",SVN168
SI,SVN,adm1,dXJuOm1ieGJuZDpxUkxJOnY0,Mirna Peč,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.081,45.8543]","[15.0271,45.8092,15.1377,45.8989]",SVN169
SI,SVN,adm1,dXJuOm1ieGJuZDpxaExJOnY0,Oplotnica,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.4507,46.389]","[15.3966,46.3534,15.4962,46.4248]",SVN170
SI,SVN,adm1,dXJuOm1ieGJuZDpxeExJOnY0,Podlehnik,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.8613,46.3153]","[15.8151,46.2752,15.9142,46.3553]",SVN171
SI,SVN,adm1,dXJuOm1ieGJuZDpyQkxJOnY0,Polzela,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0835,46.3028]","[15.0482,46.2559,15.1206,46.3495]",SVN172
SI,SVN,adm1,dXJuOm1ieGJuZDpyUkxJOnY0,Prebold,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0866,46.221]","[15.0438,46.1832,15.1421,46.2585]",SVN173
SI,SVN,adm1,dXJuOm1ieGJuZDpyaExJOnY0,Prevalje,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.8913,46.5549]","[14.8277,46.4979,14.9533,46.6117]",SVN174
SI,SVN,adm1,dXJuOm1ieGJuZDpyeExJOnY0,Razkrižje,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.2764,46.5187]","[16.2373,46.4986,16.3148,46.5387]",SVN175
SI,SVN,adm1,dXJuOm1ieGJuZDpzQkxJOnY0,Ribnica na Pohorju,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.2587,46.5275]","[15.1884,46.4866,15.3249,46.5689]",SVN176
SI,SVN,adm1,dXJuOm1ieGJuZDpzUkxJOnY0,Selnica ob Dravi,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.4806,46.5942]","[15.4014,46.5326,15.553,46.6555]",SVN177
SI,SVN,adm1,dXJuOm1ieGJuZDpzaExJOnY0,Sodražica,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.6221,45.7548]","[14.546,45.7138,14.6834,45.7955]",SVN178
SI,SVN,adm1,dXJuOm1ieGJuZDpzeExJOnY0,Solčava,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.6593,46.4031]","[14.5651,46.355,14.7528,46.4511]",SVN179
SI,SVN,adm1,dXJuOm1ieGJuZDp0QkxJOnY0,Sveta Ana,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.8418,46.6539]","[15.7876,46.6068,15.8923,46.701]",SVN180
SI,SVN,adm1,dXJuOm1ieGJuZDp0UkxJOnY0,Sveti Andraž v Slovenskih goricah,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.9509,46.5179]","[15.9199,46.4899,16.0019,46.5462]",SVN181
SI,SVN,adm1,dXJuOm1ieGJuZDp0aExJOnY0,Šempeter - Vrtojba,,municipality,mapbox.boundaries-adm1-v4,3,2,"[13.6516,45.9177]","[13.6113,45.896,13.6863,45.9393]",SVN182
SI,SVN,adm1,dXJuOm1ieGJuZDp0eExJOnY0,Tabor,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0083,46.225]","[14.9634,46.1906,15.0529,46.2595]",SVN183
SI,SVN,adm1,dXJuOm1ieGJuZDp1QkxJOnY0,Trnovska vas,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.8905,46.5255]","[15.8469,46.4994,15.9287,46.5525]",SVN184
SI,SVN,adm1,dXJuOm1ieGJuZDp1UkxJOnY0,Trzin,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.5444,46.1276]","[14.5202,46.1094,14.583,46.1456]",SVN185
SI,SVN,adm1,dXJuOm1ieGJuZDp1aExJOnY0,Velika Polana,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.3631,46.578]","[16.3214,46.5532,16.4013,46.6028]",SVN186
SI,SVN,adm1,dXJuOm1ieGJuZDp1eExJOnY0,Veržej,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.174,46.5829]","[16.1267,46.5627,16.2007,46.6032]",SVN187
SI,SVN,adm1,dXJuOm1ieGJuZDp2QkxJOnY0,Vransko,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.9352,46.2336]","[14.8839,46.1856,15.0106,46.2817]",SVN188
SI,SVN,adm1,dXJuOm1ieGJuZDp2UkxJOnY0,Žalec,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.1568,46.2609]","[15.0972,46.1815,15.2251,46.3404]",SVN189
SI,SVN,adm1,dXJuOm1ieGJuZDp2aExJOnY0,Žetale,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.7957,46.2879]","[15.7492,46.2542,15.8684,46.3219]",SVN190
SI,SVN,adm1,dXJuOm1ieGJuZDp2eExJOnY0,Žirovnica,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.1638,46.4063]","[14.1176,46.3687,14.2372,46.4439]",SVN191
SI,SVN,adm1,dXJuOm1ieGJuZDp3QkxJOnY0,Žužemberk,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.9685,45.8071]","[14.7988,45.7429,15.0834,45.8711]",SVN192
SI,SVN,adm1,dXJuOm1ieGJuZDp3UkxJOnY0,Šmartno pri Litiji,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.8337,46.0168]","[14.7251,45.9629,14.949,46.0709]",SVN193
SI,SVN,adm1,dXJuOm1ieGJuZDp3aExJOnY0,Apače,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.8832,46.6908]","[15.7856,46.6595,15.9599,46.7224]",SVN194
SI,SVN,adm1,dXJuOm1ieGJuZDp3eExJOnY0,Cirkulane,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.9958,46.3452]","[15.9517,46.3072,16.035,46.3827]",SVN195
SI,SVN,adm1,dXJuOm1ieGJuZDp4QkxJOnY0,Kostanjevica na Krki,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.419,45.8412]","[15.3664,45.791,15.4788,45.8917]",SVN196
SI,SVN,adm1,dXJuOm1ieGJuZDp4UkxJOnY0,Makole,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.6788,46.3125]","[15.6342,46.2736,15.7164,46.3513]",SVN197
SI,SVN,adm1,dXJuOm1ieGJuZDp4aExJOnY0,Mokronog - Trebelno,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.1679,45.9235]","[15.0954,45.867,15.2296,45.9796]",SVN198
SI,SVN,adm1,dXJuOm1ieGJuZDp4eExJOnY0,Poljčane,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.6006,46.3041]","[15.54,46.273,15.6581,46.3352]",SVN199
SI,SVN,adm1,dXJuOm1ieGJuZDp5QkxJOnY0,Renče - Vogrsko,,municipality,mapbox.boundaries-adm1-v4,3,2,"[13.6774,45.8949]","[13.6221,45.8611,13.72,45.9287]",SVN200
SI,SVN,adm1,dXJuOm1ieGJuZDp5UkxJOnY0,Središče ob Dravi,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.2562,46.4087]","[16.2066,46.3761,16.3079,46.4414]",SVN201
SI,SVN,adm1,dXJuOm1ieGJuZDp5aExJOnY0,Straža,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0832,45.7744]","[15.0525,45.7309,15.1244,45.8182]",SVN202
SI,SVN,adm1,dXJuOm1ieGJuZDp5eExJOnY0,Sveta Trojica v Slovenskih goricah,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.8821,46.5667]","[15.8419,46.5329,15.9443,46.6005]",SVN203
SI,SVN,adm1,dXJuOm1ieGJuZDp6QkxJOnY0,Sveti Tomaž,,municipality,mapbox.boundaries-adm1-v4,3,2,"[16.0721,46.4764]","[16.0065,46.4426,16.1201,46.5101]",SVN204
SI,SVN,adm1,dXJuOm1ieGJuZDp6UkxJOnY0,Šmarješke Toplice,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.2423,45.8874]","[15.1992,45.8485,15.2998,45.9261]",SVN205
SI,SVN,adm1,dXJuOm1ieGJuZDp6aExJOnY0,Gorje,,municipality,mapbox.boundaries-adm1-v4,3,2,"[13.9912,46.3943]","[13.8431,46.3469,14.0956,46.4419]",SVN206
SI,SVN,adm1,dXJuOm1ieGJuZDp6eExJOnY0,Log - Dragomer,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.3741,46.0131]","[14.3369,45.9954,14.4083,46.0308]",SVN207
SI,SVN,adm1,dXJuOm1ieGJuZDowQkxJOnY0,Rečica ob Savinji,,municipality,mapbox.boundaries-adm1-v4,3,2,"[14.9057,46.3321]","[14.8657,46.2948,14.9406,46.3695]",SVN208
SI,SVN,adm1,dXJuOm1ieGJuZDowUkxJOnY0,Sveti Jurij v Slovenskih goricah,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.7973,46.6131]","[15.751,46.5774,15.8374,46.6486]",SVN209
SI,SVN,adm1,dXJuOm1ieGJuZDowaExJOnY0,Šentrupert,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0815,45.9846]","[15.0218,45.947,15.1661,46.0222]",SVN210
SI,SVN,adm1,dXJuOm1ieGJuZDoweExJOnY0,Mirna,,municipality,mapbox.boundaries-adm1-v4,3,2,"[15.0574,45.9461]","[14.9962,45.9128,15.1179,45.9794]",SVN211
SI,SVN,adm1,dXJuOm1ieGJuZDoxQkxJOnY0,Ankaran,,municipality,mapbox.boundaries-adm1-v4,3,2,"[13.7465,45.5768]","[13.7032,45.5571,13.7706,45.5964]",SVN212
SJ,SJM,adm1,dXJuOm1ieGJuZDpEUkxKOnY0,Svalbard,,region,mapbox.boundaries-adm1-v4,0,0,"[18.5821,78.4378]","[10.4877,74.3378,37.0668,80.8212]",SJM001
SJ,SJM,adm1,dXJuOm1ieGJuZDpEQkxKOnY0,Jan Mayen,,region,mapbox.boundaries-adm1-v4,0,0,"[-8.383,70.9921]","[-9.0864,70.8278,-7.9162,71.1555]",SJM002
SK,SVK,adm1,dXJuOm1ieGJuZDpBUkxLOnY0,Bratislavský,,region,mapbox.boundaries-adm1-v4,0,0,"[17.179,48.3314]","[16.8332,48.0067,17.5292,48.654]",SVK001
SK,SVK,adm1,dXJuOm1ieGJuZDpBaExLOnY0,Trnavský,,region,mapbox.boundaries-adm1-v4,0,0,"[17.6509,48.3218]","[16.9336,47.759,17.9854,48.8782]",SVK002
SK,SVK,adm1,dXJuOm1ieGJuZDpBeExLOnY0,Trenčiansky,,region,mapbox.boundaries-adm1-v4,0,0,"[18.2293,48.9044]","[17.353,48.4857,18.8268,49.3197]",SVK003
SK,SVK,adm1,dXJuOm1ieGJuZDpCQkxLOnY0,Nitriansky,,region,mapbox.boundaries-adm1-v4,0,0,"[18.3421,48.2252]","[17.7053,47.7312,19.0721,48.7144]",SVK004
SK,SVK,adm1,dXJuOm1ieGJuZDpCUkxLOnY0,Žilinský,,region,mapbox.boundaries-adm1-v4,0,0,"[19.2037,49.1793]","[18.3226,48.7411,20.0604,49.6138]",SVK005
SK,SVK,adm1,dXJuOm1ieGJuZDpCaExLOnY0,Banskobystrický,,region,mapbox.boundaries-adm1-v4,0,0,"[19.418,48.5024]","[18.4786,48.0536,20.47,48.9472]",SVK006
SK,SVK,adm1,dXJuOm1ieGJuZDpCeExLOnY0,Prešovský,,region,mapbox.boundaries-adm1-v4,0,0,"[21.1866,49.1129]","[19.8839,48.7625,22.5657,49.4609]",SVK007
SK,SVK,adm1,dXJuOm1ieGJuZDpDQkxLOnY0,Košický,,region,mapbox.boundaries-adm1-v4,0,0,"[21.2922,48.6772]","[20.1812,48.3325,22.3876,49.0198]",SVK008
SL,SLE,adm1,dXJuOm1ieGJuZDpBUkxMOnY0,Eastern,,province,mapbox.boundaries-adm1-v4,0,0,"[-10.8459,8.2102]","[-11.5923,7.341,-10.2741,9.0778]",SLE001
SL,SLE,adm1,dXJuOm1ieGJuZDpBaExMOnY0,Northern,,province,mapbox.boundaries-adm1-v4,0,0,"[-11.4748,9.1194]","[-12.6476,8.2365,-10.5747,10.0001]",SLE002
SL,SLE,adm1,dXJuOm1ieGJuZDpBeExMOnY0,Southern,,province,mapbox.boundaries-adm1-v4,0,0,"[-11.9995,7.7076]","[-13.071,6.9246,-11.1429,8.4888]",SLE003
SL,SLE,adm1,dXJuOm1ieGJuZDpCQkxMOnY0,Western,,area,mapbox.boundaries-adm1-v4,0,0,"[-13.0659,8.335]","[-13.2986,8.0926,-12.9133,8.5685]",SLE004
SL,SLE,adm1,dXJuOm1ieGJuZDpCUkxMOnY0,Northwestern,,province,mapbox.boundaries-adm1-v4,0,0,"[-12.6393,9.1025]","[-13.3064,8.2588,-11.8732,9.944]",SLE005
SM,SMR,adm1,dXJuOm1ieGJuZDpBUkxNOnY0,Acquaviva,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4165,43.9446]","[12.4033,43.9319,12.4375,43.9578]",SMR001
SM,SMR,adm1,dXJuOm1ieGJuZDpBaExNOnY0,Borgo Maggiore,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4455,43.9434]","[12.4255,43.9182,12.4802,43.9686]",SMR002
SM,SMR,adm1,dXJuOm1ieGJuZDpBeExNOnY0,Chiesanuova,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4186,43.9147]","[12.4082,43.9002,12.4355,43.9292]",SMR003
SM,SMR,adm1,dXJuOm1ieGJuZDpCQkxNOnY0,Domagnano,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4829,43.9538]","[12.456,43.939,12.5093,43.9686]",SMR004
SM,SMR,adm1,dXJuOm1ieGJuZDpCUkxNOnY0,Faetano,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4953,43.9363]","[12.4712,43.9173,12.5162,43.9553]",SMR005
SM,SMR,adm1,dXJuOm1ieGJuZDpCaExNOnY0,Fiorentino,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.453,43.9088]","[12.4292,43.8936,12.4756,43.9241]",SMR006
SM,SMR,adm1,dXJuOm1ieGJuZDpCeExNOnY0,Montegiardino,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4845,43.9095]","[12.4685,43.8957,12.4956,43.9232]",SMR007
SM,SMR,adm1,dXJuOm1ieGJuZDpDUkxNOnY0,Serravalle,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4881,43.975]","[12.4464,43.9581,12.5159,43.9921]",SMR008
SM,SMR,adm1,dXJuOm1ieGJuZDpDQkxNOnY0,San Marino,,castello,mapbox.boundaries-adm1-v4,3,2,"[12.4367,43.9283]","[12.4147,43.9131,12.455,43.9435]",SMR009
SN,SEN,adm1,dXJuOm1ieGJuZDpBUkxOOnY0,Dakar,,region,mapbox.boundaries-adm1-v4,0,0,"[-17.2387,14.7363]","[-17.5302,14.5868,-17.1253,14.8862]",SEN001
SN,SEN,adm1,dXJuOm1ieGJuZDpBaExOOnY0,Diourbel,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.0265,14.7651]","[-16.6881,14.5146,-15.437,15.0252]",SEN002
SN,SEN,adm1,dXJuOm1ieGJuZDpBeExOOnY0,Fatick,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.5633,14.1714]","[-16.7866,13.5909,-15.4644,14.7502]",SEN003
SN,SEN,adm1,dXJuOm1ieGJuZDpCQkxOOnY0,Kaolack,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.0184,14.0454]","[-16.3879,13.5916,-15.4125,14.4974]",SEN004
SN,SEN,adm1,dXJuOm1ieGJuZDpCUkxOOnY0,Kolda,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.4179,13.1295]","[-15.3618,12.66,-13.3439,13.5982]",SEN005
SN,SEN,adm1,dXJuOm1ieGJuZDpCaExOOnY0,Louga,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.7418,15.3991]","[-16.8099,14.6111,-14.4935,16.1866]",SEN006
SN,SEN,adm1,dXJuOm1ieGJuZDpCeExOOnY0,Matam,,region,mapbox.boundaries-adm1-v4,0,0,"[-13.6801,15.2787]","[-14.8508,14.4051,-12.5841,16.148]",SEN007
SN,SEN,adm1,dXJuOm1ieGJuZDpDQkxOOnY0,Saint Louis,,region,mapbox.boundaries-adm1-v4,0,0,"[-14.7337,16.0958]","[-16.5283,15.4928,-13.7019,16.6916]",SEN008
SN,SEN,adm1,dXJuOm1ieGJuZDpDUkxOOnY0,Tambacounda,,region,mapbox.boundaries-adm1-v4,0,0,"[-13.3176,13.8736]","[-14.8292,12.627,-11.8644,15.1092]",SEN009
SN,SEN,adm1,dXJuOm1ieGJuZDpDaExOOnY0,Thiès,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.8697,14.7077]","[-17.1758,14.0536,-16.1773,15.3636]",SEN010
SN,SEN,adm1,dXJuOm1ieGJuZDpDeExOOnY0,Ziguinchor,,region,mapbox.boundaries-adm1-v4,0,0,"[-16.3,12.754]","[-16.7915,12.3389,-15.8885,13.1681]",SEN011
SN,SEN,adm1,dXJuOm1ieGJuZDpEQkxOOnY0,Sédhiou,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.5532,12.9071]","[-16.0207,12.4219,-15.1138,13.3939]",SEN012
SN,SEN,adm1,dXJuOm1ieGJuZDpEUkxOOnY0,Kaffrine,,region,mapbox.boundaries-adm1-v4,0,0,"[-15.2089,14.2403]","[-15.8609,13.7442,-14.5834,14.7254]",SEN013
SN,SEN,adm1,dXJuOm1ieGJuZDpEaExOOnY0,Kédougou,,region,mapbox.boundaries-adm1-v4,0,0,"[-12.287,12.8851]","[-13.2398,12.3068,-11.3463,13.4612]",SEN014
SO,SOM,adm1,dXJuOm1ieGJuZDpBUkxPOnY0,Awdal,,region,mapbox.boundaries-adm1-v4,0,0,"[43.3994,10.5633]","[42.6747,9.6509,44.236,11.5151]",SOM001
SO,SOM,adm1,dXJuOm1ieGJuZDpBaExPOnY0,Bakool,,region,mapbox.boundaries-adm1-v4,0,0,"[43.8376,4.1948]","[42.8836,3.2509,44.8023,4.9602]",SOM002
SO,SOM,adm1,dXJuOm1ieGJuZDpBeExPOnY0,Banadir,,region,mapbox.boundaries-adm1-v4,0,0,"[45.3903,2.0862]","[45.2654,1.9879,45.6088,2.1859]",SOM003
SO,SOM,adm1,dXJuOm1ieGJuZDpCQkxPOnY0,Bari,,region,mapbox.boundaries-adm1-v4,0,0,"[49.9738,10.1635]","[48.9238,8.3292,51.415,11.9893]",SOM004
SO,SOM,adm1,dXJuOm1ieGJuZDpCUkxPOnY0,Bay,,region,mapbox.boundaries-adm1-v4,0,0,"[43.5939,2.7139]","[42.4031,1.4602,44.6901,3.9204]",SOM005
SO,SOM,adm1,dXJuOm1ieGJuZDpCaExPOnY0,Galgaduud,,region,mapbox.boundaries-adm1-v4,0,0,"[46.8985,4.9857]","[45.5352,3.4737,47.8294,6.5167]",SOM006
SO,SOM,adm1,dXJuOm1ieGJuZDpCeExPOnY0,Gedo,,region,mapbox.boundaries-adm1-v4,0,0,"[41.7725,2.7798]","[40.9924,1.2332,43.1406,4.3115]",SOM007
SO,SOM,adm1,dXJuOm1ieGJuZDpDQkxPOnY0,Hiraan,,region,mapbox.boundaries-adm1-v4,0,0,"[45.4869,4.3327]","[44.5898,3.2023,46.4008,5.4832]",SOM008
SO,SOM,adm1,dXJuOm1ieGJuZDpDUkxPOnY0,Middle Juba,,region,mapbox.boundaries-adm1-v4,0,0,"[42.8367,1.1551]","[41.4205,0.3117,43.5202,1.9518]",SOM009
SO,SOM,adm1,dXJuOm1ieGJuZDpDaExPOnY0,Lower Juba,,region,mapbox.boundaries-adm1-v4,0,0,"[41.854,-0.1734]","[40.9925,-1.6627,43.191,1.3239]",SOM010
SO,SOM,adm1,dXJuOm1ieGJuZDpDeExPOnY0,Mudug,,region,mapbox.boundaries-adm1-v4,0,0,"[48.2344,6.0479]","[46.539,4.3369,49.6504,7.7128]",SOM011
SO,SOM,adm1,dXJuOm1ieGJuZDpEQkxPOnY0,Nugaal,,region,mapbox.boundaries-adm1-v4,0,0,"[49.1168,8.2772]","[47.5605,7.409,50.1775,9.1401]",SOM012
SO,SOM,adm1,dXJuOm1ieGJuZDpEUkxPOnY0,Sanaag,,region,mapbox.boundaries-adm1-v4,0,0,"[47.5315,10.4919]","[46.0135,9.4215,49.061,11.3255]",SOM013
SO,SOM,adm1,dXJuOm1ieGJuZDpEaExPOnY0,Middle Shabelle,,region,mapbox.boundaries-adm1-v4,0,0,"[45.8773,3.0186]","[45.0708,2.1515,47.0375,3.8904]",SOM014
SO,SOM,adm1,dXJuOm1ieGJuZDpEeExPOnY0,Lower Shabelle,,region,mapbox.boundaries-adm1-v4,0,0,"[44.6627,1.9755]","[42.9806,0.6773,45.389,3.272]",SOM015
SO,SOM,adm1,dXJuOm1ieGJuZDpFQkxPOnY0,Sool,,region,mapbox.boundaries-adm1-v4,0,0,"[47.609,9.0682]","[46.0482,8.0006,49.081,10.0533]",SOM016
SO,SOM,adm1,dXJuOm1ieGJuZDpFUkxPOnY0,Togdheer,,region,mapbox.boundaries-adm1-v4,0,0,"[45.4413,9.1537]","[44.6893,8.0006,47.1005,10.1015]",SOM017
SO,SOM,adm1,dXJuOm1ieGJuZDpFaExPOnY0,Maroodi Jeex,,region,mapbox.boundaries-adm1-v4,0,0,"[44.0755,9.5485]","[43.29,8.7716,44.8953,10.3211]",SOM018
SO,SOM,adm1,dXJuOm1ieGJuZDpFeExPOnY0,Saaxil,,region,mapbox.boundaries-adm1-v4,0,0,"[45.0939,10.3497]","[44.1501,9.7783,46.0337,10.8683]",SOM019
SR,SUR,adm1,dXJuOm1ieGJuZDpBUkxQOnY0,Paramaribo,,district,mapbox.boundaries-adm1-v4,0,0,"[-55.1608,5.8376]","[-55.2457,5.7637,-55.0884,5.9113]",SUR001
SR,SUR,adm1,dXJuOm1ieGJuZDpBaExQOnY0,Wanica,,district,mapbox.boundaries-adm1-v4,0,0,"[-55.2597,5.7993]","[-55.3581,5.6599,-55.0664,5.9383]",SUR002
SR,SUR,adm1,dXJuOm1ieGJuZDpBeExQOnY0,Nickerie,,district,mapbox.boundaries-adm1-v4,0,0,"[-56.8477,5.6161]","[-57.3381,5.2231,-56.4554,6.0088]",SUR003
SR,SUR,adm1,dXJuOm1ieGJuZDpCQkxQOnY0,Coronie,,district,mapbox.boundaries-adm1-v4,0,0,"[-56.2594,5.6355]","[-56.6102,5.3227,-55.8812,5.9482]",SUR004
SR,SUR,adm1,dXJuOm1ieGJuZDpCUkxQOnY0,Saramacca,,district,mapbox.boundaries-adm1-v4,0,0,"[-55.6208,5.6943]","[-55.9718,5.3922,-55.2945,5.997]",SUR005
SR,SUR,adm1,dXJuOm1ieGJuZDpCaExQOnY0,Commewijne,,district,mapbox.boundaries-adm1-v4,0,0,"[-54.9053,5.7413]","[-55.1664,5.4888,-54.6241,5.9943]",SUR006
SR,SUR,adm1,dXJuOm1ieGJuZDpCeExQOnY0,Para,,district,mapbox.boundaries-adm1-v4,0,0,"[-55.5687,5.3514]","[-56.0514,5.0015,-54.6211,5.7009]",SUR007
SR,SUR,adm1,dXJuOm1ieGJuZDpDQkxQOnY0,Marowijne,,district,mapbox.boundaries-adm1-v4,0,0,"[-54.3188,5.596]","[-54.7382,5.2129,-53.9826,5.9801]",SUR008
SR,SUR,adm1,dXJuOm1ieGJuZDpDUkxQOnY0,Brokopondo,,district,mapbox.boundaries-adm1-v4,0,0,"[-55.0702,4.6899]","[-55.5235,4.0118,-54.7207,5.3709]",SUR009
SR,SUR,adm1,dXJuOm1ieGJuZDpDaExQOnY0,Sipaliwini,,district,mapbox.boundaries-adm1-v4,0,0,"[-55.8266,3.5237]","[-58.3309,1.4976,-53.9798,5.5446]",SUR010
SS,SSD,adm1,dXJuOm1ieGJuZDpKUkxROnY0,رووانغ,Ruweng,administrative area,mapbox.boundaries-adm1-v4,0,0,"[30.1257,9.8216]","[28.7679,9.3064,30.8461,10.2821]",SSD001
SS,SSD,adm1,dXJuOm1ieGJuZDpKaExROnY0,بيبور الكبرى,Greater Pibor,administrative area,mapbox.boundaries-adm1-v4,0,0,"[33.5303,6.7319]","[32.3887,5.7208,35.0213,7.7408]",SSD002
